number,values_0,params_activation,params_batch_size,params_beta,params_beta_warmup_rounds,params_clip_abs,params_dropout,params_first_layer,params_grad_clip,params_latent_dim,params_layer_1_dropoff,params_layer_2_dropoff,params_layer_3_dropoff,params_local_epochs,params_lr,params_n_layers,params_recon_type,params_score_type,params_server_beta1,params_server_beta2,params_server_lr,params_server_tau,params_sgd_momentum,params_sgd_nesterov,params_weight_decay,user_attrs_NF-BoT-IoT-v3__test_auroc,user_attrs_NF-BoT-IoT-v3__val_auroc,user_attrs_NF-CICIDS2018-v3__test_auroc,user_attrs_NF-CICIDS2018-v3__val_auroc,user_attrs_NF-ToN-IoT-v3__test_auroc,user_attrs_NF-ToN-IoT-v3__val_auroc,user_attrs_activation,user_attrs_aggregation_method,user_attrs_batch_size,user_attrs_beta,user_attrs_beta_warmup_rounds,user_attrs_clip_abs,user_attrs_clip_max,user_attrs_clip_min,user_attrs_dropout,user_attrs_early_stop_patience,user_attrs_first_layer,user_attrs_grad_clip,user_attrs_hidden_dims,user_attrs_hpo_seeds,user_attrs_latent_dim,user_attrs_layer_1_dropoff,user_attrs_layer_2_dropoff,user_attrs_layer_3_dropoff,user_attrs_local_epochs,user_attrs_lr,user_attrs_n_layers,user_attrs_optimizer,user_attrs_recon_type,user_attrs_rounds,user_attrs_score_type,user_attrs_seed_seen_obj_mean,user_attrs_seed_seen_obj_std,user_attrs_seed_unseen_val_obj_mean,user_attrs_seed_unseen_val_obj_std,user_attrs_seen_test_mean,user_attrs_seen_test_min,user_attrs_server_beta1,user_attrs_server_beta2,user_attrs_server_bias_correction,user_attrs_server_lr,user_attrs_server_tau,user_attrs_sgd_momentum,user_attrs_sgd_nesterov,user_attrs_unseen__test_auroc,user_attrs_unseen__val_auroc,user_attrs_unseen_test_auroc,user_attrs_weight_decay,state
55,0.6377563548917001,elu,256,1.1955015148704982,5,8.0,0.18909870173543725,510,,88,0.5016405072331664,0.9289523651317049,,1,0.0012549581393711605,3,mse,recon,0.8887033163878808,0.9816976057413483,0.003086755300409016,0.00019049053603603883,0.15836682487522163,True,1e-08,,,,,,,elu,fedadam,256,1.1955015148704982,5,8.0,8.0,-8.0,0.18909870173543725,10,510,,"[510, 255, 236]","[42, 43, 44, 45]",88,0.5,0.9254901960784314,,1,0.0012549581393711605,3,sgd,mse,120,recon,,,,,,,0.8887033163878808,0.9816976057413483,True,0.003086755300409016,0.00019049053603603883,0.15836682487522163,True,,,,1e-08,PRUNED
56,0.6543128435235521,elu,256,1.6444652544566531,6,8.0,0.23120592142576563,463,,70,0.5783220000456822,,,2,0.0008747928618970767,2,mse,recon,0.8785651759658416,0.9779972898038524,0.0014627513563718363,0.00011416680481880804,0.026470862614740534,True,1e-08,,,,,,,elu,fedadam,256,1.6444652544566531,6,8.0,8.0,-8.0,0.23120592142576563,5,463,,"[463, 267]","[42, 43, 44, 45]",70,0.5766738660907127,,,2,0.0008747928618970767,2,sgd,mse,120,recon,,,,,,,0.8785651759658416,0.9779972898038524,True,0.0014627513563718363,0.00011416680481880804,0.026470862614740534,True,,,,1e-08,PRUNED
57,0.7719146504503793,elu,256,1.488658809768231,5,8.0,0.15365991979202176,642,,96,0.5305053663246013,,,1,0.0013286070623428079,2,mse,recon,0.8990219985387699,0.9756300972202483,0.002414636454691692,0.00010307875205779194,0.08245275222494636,True,1e-08,,,,,,,elu,fedadam,256,1.488658809768231,5,8.0,8.0,-8.0,0.15365991979202176,10,642,,"[642, 340]","[42, 43, 44, 45]",96,0.5295950155763239,,,1,0.0013286070623428079,2,sgd,mse,120,recon,,,,,,,0.8990219985387699,0.9756300972202483,True,0.002414636454691692,0.00010307875205779194,0.08245275222494636,True,,,,1e-08,PRUNED
58,0.6713820595795206,elu,256,1.2650217925019602,7,8.0,0.1860527419903119,774,,101,0.6273821925151585,0.5809447706851155,,2,0.001072551486412308,3,mse,recon,0.89323815557913,0.9730912481120697,0.0020035387930982416,0.00014504629539548988,0.22346701369031963,True,1e-08,,,,,,,elu,fedadam,256,1.2650217925019602,7,8.0,8.0,-8.0,0.1860527419903119,5,774,,"[774, 485, 281]","[42, 43, 44, 45]",101,0.6266149870801033,0.5793814432989691,,2,0.001072551486412308,3,sgd,mse,120,recon,,,,,,,0.89323815557913,0.9730912481120697,True,0.0020035387930982416,0.00014504629539548988,0.22346701369031963,True,,,,1e-08,PRUNED
59,0.632425594986085,elu,256,1.6860605271193123,4,8.0,0.21449681265698087,511,,115,0.5869638167941462,,,1,0.004544188360241869,2,huber,recon,0.8862049759361751,0.9798252931633914,0.004557397375365742,0.00023680059089849892,0.16337751142543322,False,1e-08,,,,,,,elu,fedadam,256,1.6860605271193123,4,8.0,8.0,-8.0,0.21449681265698087,10,511,,"[511, 299]","[42, 43, 44, 45]",115,0.5851272015655578,,,1,0.004544188360241869,2,sgd,huber,120,recon,,,,,,,0.8862049759361751,0.9798252931633914,True,0.004557397375365742,0.00023680059089849892,0.16337751142543322,False,,,,1e-08,PRUNED
60,0.6965295771308573,relu,256,0.9100837522940424,2,8.0,0.26990321583586774,717,,79,0.5463418746400012,0.7220276127976023,,2,0.005781288708422969,3,mse,recon,0.9075182924874482,0.975743231875206,0.002843171449492031,0.00018883036186296276,0.8619628522203284,True,0.0,,,,,,,relu,fedadam,256,0.9100837522940424,2,8.0,8.0,-8.0,0.26990321583586774,5,717,,"[717, 391, 282]","[42, 43, 44, 45]",79,0.5453277545327755,0.7212276214833759,,2,0.005781288708422969,3,sgd,mse,120,recon,,,,,,,0.9075182924874482,0.975743231875206,True,0.002843171449492031,0.00018883036186296276,0.8619628522203284,True,,,,0.0,PRUNED
61,0.8129099849512927,elu,256,1.84351911958578,3,8.0,0.24584358652147664,602,,66,0.608465882119362,,,1,0.0022941077174196134,2,mse,recon,0.8833778641614389,0.9767500432831449,0.0025029852186739345,0.00013070754040132453,0.04527193693072641,True,1e-08,0.835926095276804,0.8354929539450288,0.7863542237049833,0.7900589652708391,0.7410479338252035,0.7324851059430868,elu,fedadam,256,1.84351911958578,3,8.0,8.0,-8.0,0.24584358652147664,10,602,,"[602, 366]","[42, 43, 44, 45]",66,0.6079734219269103,,,1,0.0022941077174196134,2,sgd,mse,120,recon,0.8129099849512927,0.0023618805355581068,0.7338488362301743,0.005252720744792929,0.8111401594908936,0.7863542237049833,0.8833778641614389,0.9767500432831449,True,0.0025029852186739345,0.00013070754040132453,0.04527193693072641,True,0.7410479338252035,0.7324851059430868,0.7410479338252035,1e-08,COMPLETE
62,0.6920442485619288,elu,256,1.3662544237739422,5,8.0,0.2557537509620759,436,,72,0.610618809649117,,,1,0.0015706973624583648,2,mse,recon,0.8771883755937444,0.9777576537327878,0.00228489895808749,0.00015549543624157337,0.036467754369659766,True,1e-08,,,,,,,elu,fedadam,256,1.3662544237739422,5,8.0,8.0,-8.0,0.2557537509620759,10,436,,"[436, 266]","[42, 43, 44, 45]",72,0.6100917431192661,,,1,0.0015706973624583648,2,sgd,mse,120,recon,,,,,,,0.8771883755937444,0.9777576537327878,True,0.00228489895808749,0.00015549543624157337,0.036467754369659766,True,,,,1e-08,PRUNED
63,0.7775059049358254,elu,256,1.7779993943065313,4,8.0,0.20260378949196492,577,,66,0.6552373708461148,,,1,0.0022722163610229035,2,mse,recon,0.8849042943222448,0.9786640676725125,0.0033921914323201794,0.00010185367086913767,0.0840564061323188,True,1e-08,,,,,,,elu,fedadam,256,1.7779993943065313,4,8.0,8.0,-8.0,0.20260378949196492,10,577,,"[577, 378]","[42, 43, 44, 45]",66,0.6551126516464472,,,1,0.0022722163610229035,2,sgd,mse,120,recon,,,,,,,0.8849042943222448,0.9786640676725125,True,0.0033921914323201794,0.00010185367086913767,0.0840564061323188,True,,,,1e-08,PRUNED
64,0.6763192551007544,elu,256,1.068179258341681,3,6.0,0.23130190482254329,534,,56,0.5230887698535865,,,1,0.0018811840308613265,2,mse,recon,0.8925385477335013,0.9754858217611971,0.0017465295453136383,0.0001237451791116707,0.09281292114073655,True,1e-08,,,,,,,elu,fedadam,256,1.068179258341681,3,6.0,6.0,-6.0,0.23130190482254329,10,534,,"[534, 279]","[42, 43, 44, 45]",56,0.5224719101123596,,,1,0.0018811840308613265,2,sgd,mse,120,recon,,,,,,,0.8925385477335013,0.9754858217611971,True,0.0017465295453136383,0.0001237451791116707,0.09281292114073655,True,,,,1e-08,PRUNED
65,0.8119759384155532,elu,256,1.475579868763526,6,8.0,0.30898266954327913,482,5.0,77,0.5615367506561276,,,2,0.002804042774841423,2,mse,recon,0.8720591741483324,0.9741034022942159,0.0029297015022493934,0.00014221139218172928,0.13578198592769902,True,1e-08,0.8383674763520316,0.8395733251668576,0.7822179131832132,0.7819671686273735,0.7427086826195195,0.7346885784358,elu,fedadam,256,1.475579868763526,6,8.0,8.0,-8.0,0.30898266954327913,5,482,5.0,"[482, 270]","[42, 43, 44, 45]",77,0.5601659751037344,,,2,0.002804042774841423,2,sgd,mse,120,recon,0.8119759384155532,0.007465410343780873,0.733940523854012,0.0057670668072385585,0.8102926947676223,0.7822179131832132,0.8720591741483324,0.9741034022942159,True,0.0029297015022493934,0.00014221139218172928,0.13578198592769902,True,0.7427086826195195,0.7346885784358,0.7427086826195195,1e-08,COMPLETE
66,0.8023116777074031,elu,256,1.1434387011198865,5,8.0,0.342240627474231,472,5.0,85,0.558576959353186,,,2,0.002697758390676241,2,mse,recon,0.9006242891674072,0.9741860001692179,0.004023171120905611,0.00013933836323456902,0.1474097930928021,True,0.0001,0.8186835415408296,0.8210411644942713,0.7818649671365214,0.7832312141658245,0.7420119448819342,0.7274029478342845,elu,fedadam,256,1.1434387011198865,5,8.0,8.0,-8.0,0.342240627474231,5,472,5.0,"[472, 263]","[42, 43, 44, 45]",85,0.5572033898305084,,,2,0.002697758390676241,2,sgd,mse,120,recon,0.8023116777074031,0.0069839786666783706,0.7297908099158703,0.002853639217561703,0.8002742543386755,0.7818649671365214,0.9006242891674072,0.9741860001692179,True,0.004023171120905611,0.00013933836323456902,0.1474097930928021,True,0.7420119448819342,0.7274029478342845,0.7420119448819342,0.0001,COMPLETE
67,0.8059811598912203,elu,256,1.489285940875968,2,8.0,0.3176953881788269,490,5.0,77,0.5253158375950171,,,2,0.0032324384859298617,2,mse,recon,0.896037130192947,0.9722358251902297,0.0029512372085805415,0.00011748800744778966,0.11938137592287583,True,1e-08,0.8158756851654274,0.8154903954531171,0.7936424739528942,0.7966226936527291,0.7343471805901313,0.7259445016003659,elu,fedadam,256,1.489285940875968,2,8.0,8.0,-8.0,0.3176953881788269,5,490,5.0,"[490, 257]","[42, 43, 44, 45]",77,0.5244897959183673,,,2,0.0032324384859298617,2,sgd,mse,120,recon,0.8059811598912203,0.004077079161188248,0.7237798092826861,0.003995749471258654,0.8047590795591608,0.7936424739528942,0.896037130192947,0.9722358251902297,True,0.0029512372085805415,0.00011748800744778966,0.11938137592287583,True,0.7343471805901313,0.7259445016003659,0.7343471805901313,1e-08,COMPLETE
68,0.6660373341067024,elu,256,1.3010700920478695,4,8.0,0.3911263916580099,418,5.0,91,0.5880221497914495,0.6496875129849314,,1,0.0020106418002716576,3,mse,recon,0.8878724404901901,0.9746708082000238,0.0034837763797741952,0.00013779023748914404,0.0026349678719025382,True,1e-08,,,,,,,elu,fedadam,256,1.3010700920478695,4,8.0,8.0,-8.0,0.3911263916580099,10,418,5.0,"[418, 245, 159]","[42, 43, 44, 45]",91,0.5861244019138756,0.6489795918367347,,1,0.0020106418002716576,3,sgd,mse,120,recon,,,,,,,0.8878724404901901,0.9746708082000238,True,0.0034837763797741952,0.00013779023748914404,0.0026349678719025382,True,,,,1e-08,PRUNED
69,0.6376663872377177,relu,256,1.8382089790291496,3,8.0,0.36846327054456846,643,5.0,69,0.6237554262279252,,,1,0.0014811682709817012,2,mse,recon,0.8833440622671779,0.9847953202604656,0.004975740169520769,0.0002027122462818299,0.1835451165198298,True,1e-08,,,,,,,relu,fedadam,256,1.8382089790291496,3,8.0,8.0,-8.0,0.36846327054456846,10,643,5.0,"[643, 401]","[42, 43, 44, 45]",69,0.6236391912908242,,,1,0.0014811682709817012,2,sgd,mse,120,recon,,,,,,,0.8833440622671779,0.9847953202604656,True,0.004975740169520769,0.0002027122462818299,0.1835451165198298,True,,,,1e-08,PRUNED
70,0.7887707372502308,elu,128,1.5605869909566648,8,6.0,0.28345209173479563,554,,46,0.5641066406184148,,,2,0.0028741038722338284,2,mse,recon,0.8733340278317754,0.9712865653101713,0.003981711155810537,0.0001616825016986077,0.2196706828346644,True,0.0001,,,,,,,elu,fedadam,128,1.5605869909566648,8,6.0,6.0,-6.0,0.28345209173479563,5,554,,"[554, 312]","[42, 43, 44, 45]",46,0.5631768953068592,,,2,0.0028741038722338284,2,sgd,mse,120,recon,,,,,,,0.8733340278317754,0.9712865653101713,True,0.003981711155810537,0.0001616825016986077,0.2196706828346644,True,,,,0.0001,PRUNED
71,0.7372841011513978,elu,256,1.4360399510744195,6,8.0,0.3017420308203435,593,5.0,66,0.6556888134230622,,,1,0.0036237651732137052,2,mse,recon,0.8721443964135742,0.9763014597221388,0.00266193595876041,0.00018736416817558704,0.9137781757954092,True,1e-08,,,,,,,elu,fedadam,256,1.4360399510744195,6,8.0,8.0,-8.0,0.3017420308203435,10,593,5.0,"[593, 388]","[42, 43, 44, 45]",66,0.654300168634064,,,1,0.0036237651732137052,2,sgd,mse,120,recon,,,,,,,0.8721443964135742,0.9763014597221388,True,0.00266193595876041,0.00018736416817558704,0.9137781757954092,True,,,,1e-08,PRUNED
72,0.7471279149519889,relu,64,1.7039931834200184,5,8.0,0.26040292512391194,666,,58,0.716487582540526,,,4,0.004074129314937611,2,mse,recon,0.8778144964360026,0.9806955473114153,0.0023439561787111526,0.0001717672770367092,0.04305844075816491,True,1e-08,0.71929248025651,0.7210819116091909,0.765070205347348,0.7719047275473665,0.7715856793134139,0.7688944127852386,relu,fedadam,64,1.7039931834200184,5,8.0,8.0,-8.0,0.26040292512391194,2,666,,"[666, 477]","[42, 43, 44, 45]",58,0.7162162162162162,,,4,0.004074129314937611,2,sgd,mse,120,recon,0.7471279149519889,0.012967234907278729,0.7692546215149001,0.019356303801070354,0.742181342801929,0.71929248025651,0.8778144964360026,0.9806955473114153,True,0.0023439561787111526,0.0001717672770367092,0.04305844075816491,True,0.7715856793134139,0.7688944127852386,0.7715856793134139,1e-08,COMPLETE
73,0.7747291091579309,elu,256,1.31074856345632,6,8.0,0.33424728962550754,400,5.0,77,0.6157446412022705,,,1,0.0058384161276988965,2,mse,recon,0.8665483968335195,0.9771877881058654,0.0020444279158973564,0.00010042086732520912,0.10003194628408058,False,1e-08,,,,,,,elu,fedadam,256,1.31074856345632,6,8.0,8.0,-8.0,0.33424728962550754,10,400,5.0,"[400, 246]","[42, 43, 44, 45]",77,0.615,,,1,0.0058384161276988965,2,sgd,mse,120,recon,,,,,,,0.8665483968335195,0.9771877881058654,True,0.0020444279158973564,0.00010042086732520912,0.10003194628408058,False,,,,1e-08,PRUNED
74,0.6310649077225882,relu,256,0.9147892888664269,7,6.0,0.24580701768250832,534,,64,0.5877358625290492,,,1,0.004595756735213034,2,mse,recon,0.8904584543896097,0.9791701344249376,0.001552084328830617,0.00024496692761841844,0.13906471345205482,True,1e-08,,,,,,,relu,fedadam,256,0.9147892888664269,7,6.0,6.0,-6.0,0.24580701768250832,10,534,,"[534, 313]","[42, 43, 44, 45]",64,0.5861423220973783,,,1,0.004595756735213034,2,sgd,mse,120,recon,,,,,,,0.8904584543896097,0.9791701344249376,True,0.001552084328830617,0.00024496692761841844,0.13906471345205482,True,,,,1e-08,PRUNED
75,0.631575577063117,elu,256,0.720935789293271,4,8.0,0.22186100498616076,304,,71,0.5500829465629393,0.7429085647367004,0.5031942475300144,1,0.0022930563278968715,4,mse,recon,0.8786936064796845,0.9751700835502441,0.003243753624448054,0.00013322415371766158,0.051541409912459105,True,0.0,,,,,,,elu,fedadam,256,0.720935789293271,4,8.0,8.0,-8.0,0.22186100498616076,10,304,,"[304, 167, 124, 62]","[42, 43, 44, 45]",71,0.5493421052631579,0.7425149700598802,0.5,1,0.0022930563278968715,4,sgd,mse,120,recon,,,,,,,0.8786936064796845,0.9751700835502441,True,0.003243753624448054,0.00013322415371766158,0.051541409912459105,True,,,,0.0,PRUNED
76,0.5641120380719591,relu,64,1.8379126061858242,6,3.0,0.15268440769860214,767,2.0,81,,,,1,0.0016650956624998986,1,huber,recon,0.8701608171620647,0.9731119277334846,0.017630894286453758,0.00011233163209094891,0.8810065840504847,False,1e-10,,,,,,,relu,fedadam,64,1.8379126061858242,6,3.0,3.0,-3.0,0.15268440769860214,10,767,2.0,[767],"[42, 43, 44, 45]",81,,,,1,0.0016650956624998986,1,sgd,huber,120,recon,,,,,,,0.8701608171620647,0.9731119277334846,True,0.017630894286453758,0.00011233163209094891,0.8810065840504847,False,,,,1e-10,PRUNED
77,0.6973811827183074,elu,256,1.237386774758754,4,8.0,0.18469637642356135,876,5.0,54,0.6387738168820077,,,2,0.0033515980347677797,2,mse,recon+kl,0.8642926133015594,0.978264289155686,0.001923302110013453,0.0003014245214916785,0.8400475231085989,True,1e-08,,,,,,,elu,fedadam,256,1.237386774758754,4,8.0,8.0,-8.0,0.18469637642356135,5,876,5.0,"[876, 559]","[42, 43, 44, 45]",54,0.6381278538812786,,,2,0.0033515980347677797,2,sgd,mse,120,recon+kl,,,,,,,0.8642926133015594,0.978264289155686,True,0.001923302110013453,0.0003014245214916785,0.8400475231085989,True,,,,1e-08,PRUNED
78,0.6555232024815549,elu,512,1.1373340756899863,5,6.0,0.2731400596752383,632,,73,0.5126383588324462,0.8151552767254397,,1,0.0009549449302755955,3,mse,recon,0.8851242417587126,0.9738258857139115,0.010165275570819005,0.00015231139424253808,0.24285496511576574,True,1e-08,,,,,,,elu,fedadam,512,1.1373340756899863,5,6.0,6.0,-6.0,0.2731400596752383,10,632,,"[632, 323, 263]","[42, 43, 44, 45]",73,0.5110759493670886,0.8142414860681114,,1,0.0009549449302755955,3,sgd,mse,120,recon,,,,,,,0.8851242417587126,0.9738258857139115,True,0.010165275570819005,0.00015231139424253808,0.24285496511576574,True,,,,1e-08,PRUNED
79,0.7409188531746704,relu,128,0.6311529301742788,8,8.0,0.28958723799857056,562,5.0,87,,,,1,0.0025620195624618826,1,huber,recon+kl,0.8806229300007798,0.9764418592654039,0.002884904895974109,0.00020401418312220753,0.9233454911440659,False,1e-08,,,,,,,relu,fedadam,128,0.6311529301742788,8,8.0,8.0,-8.0,0.28958723799857056,10,562,5.0,[562],"[42, 43, 44, 45]",87,,,,1,0.0025620195624618826,1,sgd,huber,120,recon+kl,,,,,,,0.8806229300007798,0.9764418592654039,True,0.002884904895974109,0.00020401418312220753,0.9233454911440659,False,,,,1e-08,PRUNED
