number,values_0,params_activation,params_batch_size,params_beta,params_beta_warmup_rounds,params_clip_abs,params_dropout,params_first_layer,params_grad_clip,params_latent_dim,params_layer_1_dropoff,params_layer_2_dropoff,params_layer_3_dropoff,params_local_epochs,params_lr,params_n_layers,params_prox_mu,params_recon_type,params_score_type,params_sgd_momentum,params_sgd_nesterov,params_weight_decay,user_attrs_NF-BoT-IoT-v3__test_auroc,user_attrs_NF-BoT-IoT-v3__val_auroc,user_attrs_NF-CICIDS2018-v3__test_auroc,user_attrs_NF-CICIDS2018-v3__val_auroc,user_attrs_NF-ToN-IoT-v3__test_auroc,user_attrs_NF-ToN-IoT-v3__val_auroc,user_attrs_activation,user_attrs_aggregation_method,user_attrs_batch_size,user_attrs_beta,user_attrs_beta_warmup_rounds,user_attrs_clip_abs,user_attrs_clip_max,user_attrs_clip_min,user_attrs_dropout,user_attrs_early_stop_patience,user_attrs_first_layer,user_attrs_grad_clip,user_attrs_hidden_dims,user_attrs_hpo_seeds,user_attrs_latent_dim,user_attrs_layer_1_dropoff,user_attrs_layer_2_dropoff,user_attrs_layer_3_dropoff,user_attrs_local_epochs,user_attrs_lr,user_attrs_n_layers,user_attrs_optimizer,user_attrs_prox_mu,user_attrs_recon_type,user_attrs_rounds,user_attrs_score_type,user_attrs_seed_seen_obj_mean,user_attrs_seed_seen_obj_std,user_attrs_seed_unseen_val_obj_mean,user_attrs_seed_unseen_val_obj_std,user_attrs_seen_test_mean,user_attrs_seen_test_min,user_attrs_sgd_momentum,user_attrs_sgd_nesterov,user_attrs_unseen__test_auroc,user_attrs_unseen__val_auroc,user_attrs_unseen_test_auroc,user_attrs_weight_decay,state
21,0.6091841862502141,relu,512,0.5432131054486415,6,6.0,0.1838340294825317,203,5.0,104,0.5957029616112092,0.7755287668476384,,1,0.003912945495613663,3,0.007354282495193568,mse,recon,0.8318854301123824,False,0.0001,,,,,,,relu,fedprox,512,0.5432131054486415,6,6.0,6.0,-6.0,0.1838340294825317,10,203,5.0,"[203, 120, 93]","[42, 43, 44, 45]",104,0.5911330049261084,0.775,,1,0.003912945495613663,3,sgd,0.007354282495193568,mse,120,recon,,,,,,,0.8318854301123824,False,,,,0.0001,PRUNED
22,0.6127118591245312,relu,512,1.0666723526578723,3,6.0,0.14616657037024722,301,5.0,99,0.5617385304825014,0.8192489842582588,,2,0.0018392272275877582,3,0.002464885157004205,mse,recon,0.788983926048034,False,0.0001,,,,,,,relu,fedprox,512,1.0666723526578723,3,6.0,6.0,-6.0,0.14616657037024722,5,301,5.0,"[301, 169, 138]","[42, 43, 44, 45]",99,0.5614617940199336,0.8165680473372781,,2,0.0018392272275877582,3,sgd,0.002464885157004205,mse,120,recon,,,,,,,0.788983926048034,False,,,,0.0001,PRUNED
23,0.6145622526771553,relu,512,1.920534501522788,9,6.0,0.21162231676736035,198,5.0,113,0.6340254400221922,0.9094111117008014,,2,0.0052417371050111,3,0.03142152020940449,mse,recon,0.6313337904815212,False,0.0001,,,,,,,relu,fedprox,512,1.920534501522788,9,6.0,6.0,-6.0,0.21162231676736035,5,198,5.0,"[198, 125, 113]","[42, 43, 44, 45]",113,0.6313131313131313,0.904,,2,0.0052417371050111,3,sgd,0.03142152020940449,mse,120,recon,,,,,,,0.6313337904815212,False,,,,0.0001,PRUNED
24,0.6758371931220963,elu,64,0.3100226567675773,4,8.0,0.17060769977517096,301,5.0,91,0.8240326421441655,,,4,0.01985568413993048,2,0.006835752603270418,mse,recon,0.9281543701052648,False,1e-10,,,,,,,elu,fedprox,64,0.3100226567675773,4,8.0,8.0,-8.0,0.17060769977517096,2,301,5.0,"[301, 248]","[42, 43, 44, 45]",91,0.8239202657807309,,,4,0.01985568413993048,2,sgd,0.006835752603270418,mse,120,recon,,,,,,,0.9281543701052648,False,,,,1e-10,PRUNED
25,0.6177302019415138,relu,512,1.4755999154973582,7,6.0,0.07858857072621289,139,5.0,127,0.9232516152457342,0.7014046082752453,,1,0.010705802868848643,3,0.002568030353794015,mse,recon,0.8344967012167913,False,1e-05,,,,,,,relu,fedprox,512,1.4755999154973582,7,6.0,6.0,-6.0,0.07858857072621289,10,139,5.0,"[139, 128, 89]","[42, 43, 44, 45]",127,0.920863309352518,0.6953125,,1,0.010705802868848643,3,sgd,0.002568030353794015,mse,120,recon,,,,,,,0.8344967012167913,False,,,,1e-05,PRUNED
26,0.575642451372777,gelu,128,0.537059681168927,9,3.0,0.2470224061768332,394,2.0,77,0.7210412110210952,0.7886178244208379,0.9736036169123097,3,0.006674235750213516,4,0.000957151822381101,mse,recon+kl,0.6991177628892657,False,1e-06,,,,,,,gelu,fedprox,128,0.537059681168927,9,3.0,3.0,-3.0,0.2470224061768332,3,394,2.0,"[394, 284, 223, 217]","[42, 43, 44, 45]",77,0.7208121827411168,0.7852112676056338,0.9730941704035875,3,0.006674235750213516,4,sgd,0.000957151822381101,mse,120,recon+kl,,,,,,,0.6991177628892657,False,,,,1e-06,PRUNED
27,0.6005401763789396,leakyrelu,256,0.16074988119889444,0,5.0,0.12492169277514686,282,1.0,96,0.5379560442807745,0.9074466177956655,,2,0.0039151849721520676,3,0.010435878545344548,mse,recon,0.22559527298500565,True,0.0001,,,,,,,leakyrelu,fedprox,256,0.16074988119889444,0,5.0,5.0,-5.0,0.12492169277514686,5,282,1.0,"[282, 151, 137]","[42, 43, 44, 45]",96,0.5354609929078015,0.9072847682119205,,2,0.0039151849721520676,3,sgd,0.010435878545344548,mse,120,recon,,,,,,,0.22559527298500565,True,,,,0.0001,PRUNED
28,0.7409465270486282,elu,64,0.7998272028091463,5,3.0,0.05040196305308106,134,5.0,112,0.6105853968361502,,,8,0.013551990209180468,2,0.03800714718023722,huber,recon,0.5792537878960676,False,0.0,0.7204924723534691,0.7209025202233175,0.7527282426459381,0.7605149548585827,0.8201420759783306,0.8113338457373444,elu,fedprox,64,0.7998272028091463,5,3.0,3.0,-3.0,0.05040196305308106,2,134,5.0,"[134, 81]","[42, 43, 44, 45]",112,0.6044776119402985,,,8,0.013551990209180468,2,sgd,0.03800714718023722,huber,120,recon,0.7409465270486282,0.010553159729389715,0.8116989350652283,0.003314461210246253,0.7366103574997036,0.7204924723534691,0.5792537878960676,False,0.8201420759783306,0.8113338457373444,0.8201420759783306,0.0,COMPLETE
29,0.7104431262713076,elu,128,0.8096690034648137,13,6.0,0.20065930460666034,450,2.0,62,,,,5,0.0028360207020067785,1,0.009429044225398886,huber,recon+kl,0.3955236445354485,True,1e-08,0.6801731236393127,0.6826749259325118,0.7291311265032243,0.737124629074535,0.8199221832715202,0.813523793680766,elu,fedprox,128,0.8096690034648137,13,6.0,6.0,-6.0,0.20065930460666034,2,450,2.0,[450],"[42, 43, 44, 45]",62,,,,5,0.0028360207020067785,1,sgd,0.009429044225398886,huber,120,recon+kl,0.7104431262713076,0.008002079354066997,0.8145815751419254,0.0022342431824729394,0.7046521250712685,0.6801731236393127,0.3955236445354485,True,0.8199221832715202,0.813523793680766,0.8199221832715202,1e-08,COMPLETE
30,0.6018332188450835,relu,512,0.1317511322918145,10,5.0,0.28637205103559105,379,,51,0.6818595872108633,0.7243276925917262,0.7177393614542065,6,0.0009120372212880235,4,0.02472753314256098,mse,recon,0.5108594120191406,True,1e-08,0.5627284308135804,0.5666355425625799,0.6318256400992773,0.6370174293806838,0.8322393360692908,0.8256348952658903,relu,fedprox,512,0.1317511322918145,10,5.0,5.0,-5.0,0.28637205103559105,2,379,,"[379, 258, 186, 133]","[42, 43, 44, 45]",51,0.6807387862796834,0.7209302325581395,0.7150537634408602,6,0.0009120372212880235,4,sgd,0.02472753314256098,mse,120,recon,0.6018332188450835,0.0004067545602234822,0.8252830217747597,0.0006295294780104011,0.5972770354564289,0.5627284308135804,0.5108594120191406,True,0.8322393360692908,0.8256348952658903,0.8322393360692908,1e-08,COMPLETE
