number,values_0,params_activation,params_batch_size,params_beta,params_beta_warmup_rounds,params_clip_abs,params_dropout,params_first_layer,params_grad_clip,params_latent_dim,params_layer_1_dropoff,params_layer_2_dropoff,params_layer_3_dropoff,params_local_epochs,params_lr,params_n_layers,params_recon_type,params_score_type,params_sgd_momentum,params_sgd_nesterov,params_weight_decay,user_attrs_NF-BoT-IoT-v3__test_auroc,user_attrs_NF-BoT-IoT-v3__val_auroc,user_attrs_NF-CICIDS2018-v3__test_auroc,user_attrs_NF-CICIDS2018-v3__val_auroc,user_attrs_NF-ToN-IoT-v3__test_auroc,user_attrs_NF-ToN-IoT-v3__val_auroc,user_attrs_activation,user_attrs_aggregation_method,user_attrs_batch_size,user_attrs_beta,user_attrs_beta_warmup_rounds,user_attrs_clip_abs,user_attrs_clip_max,user_attrs_clip_min,user_attrs_dropout,user_attrs_early_stop_patience,user_attrs_first_layer,user_attrs_grad_clip,user_attrs_hidden_dims,user_attrs_hpo_seeds,user_attrs_latent_dim,user_attrs_layer_1_dropoff,user_attrs_layer_2_dropoff,user_attrs_layer_3_dropoff,user_attrs_local_epochs,user_attrs_lr,user_attrs_n_layers,user_attrs_optimizer,user_attrs_recon_type,user_attrs_rounds,user_attrs_score_type,user_attrs_seed_seen_obj_mean,user_attrs_seed_seen_obj_std,user_attrs_seed_unseen_val_obj_mean,user_attrs_seed_unseen_val_obj_std,user_attrs_seen_test_mean,user_attrs_seen_test_min,user_attrs_sgd_momentum,user_attrs_sgd_nesterov,user_attrs_unseen__test_auroc,user_attrs_unseen__val_auroc,user_attrs_unseen_test_auroc,user_attrs_weight_decay,state
21,0.7665615603378362,leakyrelu,64,0.17903110840741723,9,3.0,0.20152463796481662,201,2.0,99,,,,8,0.0028785567680240324,1,mse,recon,0.39020422843443764,True,1e-10,0.5510399649255515,0.5446142686817539,0.739692458805399,0.7451686340769719,0.7981669366872335,0.7902199515091985,leakyrelu,scaffold,64,0.17903110840741723,9,3.0,3.0,-3.0,0.20152463796481662,2,201,2.0,[201],"[42, 43, 44, 45]",99,,,,8,0.0028785567680240324,1,sgd,mse,120,recon,0.7665615603378362,0.005290510593288543,0.5449100740957133,0.012751283206341422,0.7689296977463163,0.739692458805399,0.39020422843443764,True,0.5510399649255515,0.5446142686817539,0.5510399649255515,1e-10,COMPLETE
22,0.7623079205288076,leakyrelu,64,0.16574599342947416,13,3.0,0.29248492813238897,266,2.0,102,,,,7,0.019466220493606527,1,mse,recon,0.6408553699660879,True,1e-10,0.5435963352469982,0.5422539261178569,0.6963095432983153,0.6961737050773275,0.8385601506093809,0.8286639826904587,leakyrelu,scaffold,64,0.16574599342947416,13,3.0,3.0,-3.0,0.29248492813238897,2,266,2.0,[266],"[42, 43, 44, 45]",102,,,,7,0.019466220493606527,1,sgd,mse,120,recon,0.7623079205288076,0.010244152866097986,0.541494596178127,0.004331100753442274,0.7674348469538481,0.6963095432983153,0.6408553699660879,True,0.5435963352469982,0.5422539261178569,0.5435963352469982,1e-10,COMPLETE
23,0.7709113200007149,leakyrelu,64,0.11195367035782706,10,3.0,0.19191008707101664,173,2.0,65,,,,7,0.006742240570593396,1,mse,recon,0.00018457756876856697,True,1e-10,0.5556670542920099,0.551295792947853,0.752937946074917,0.756693343546132,0.7943992465767602,0.7865367316174325,leakyrelu,scaffold,64,0.11195367035782706,10,3.0,3.0,-3.0,0.19191008707101664,2,173,2.0,[173],"[42, 43, 44, 45]",65,,,,7,0.006742240570593396,1,sgd,mse,120,recon,0.7709113200007149,0.0034870087624141607,0.5511421717086187,0.01140451822208209,0.7736685963258386,0.752937946074917,0.00018457756876856697,True,0.5556670542920099,0.551295792947853,0.5556670542920099,1e-10,COMPLETE
24,0.7666737626448654,leakyrelu,64,0.2185215404829701,14,3.0,0.016820349905149357,468,2.0,85,0.7036648129207949,,,6,0.003924030846970943,2,mse,recon,0.3696323837429159,True,1e-10,0.5470730993656869,0.5407618155166801,0.7397593147687137,0.7444910247562759,0.7969176164428413,0.7909194941207021,leakyrelu,scaffold,64,0.2185215404829701,14,3.0,3.0,-3.0,0.016820349905149357,2,468,2.0,"[468, 329]","[42, 43, 44, 45]",85,0.7029914529914529,,,6,0.003924030846970943,2,sgd,mse,120,recon,0.7666737626448654,0.00483322409387697,0.5399543852233832,0.003693165235175661,0.7683384656057775,0.7397593147687137,0.3696323837429159,True,0.5470730993656869,0.5407618155166801,0.5470730993656869,1e-10,COMPLETE
25,0.7939385704386752,leakyrelu,64,0.34605963445573573,7,8.0,0.1429336711632013,340,2.0,104,,,,4,0.012214010446374636,1,mse,recon,0.14954453574152096,True,0.0001,0.5564133930201095,0.5554236029963815,0.7895182720189071,0.7891386637933469,0.8128905466458177,0.7979267395157694,leakyrelu,scaffold,64,0.34605963445573573,7,8.0,8.0,-8.0,0.1429336711632013,2,340,2.0,[340],"[42, 43, 44, 45]",104,,,,4,0.012214010446374636,1,sgd,mse,120,recon,0.7939385704386752,0.003967582579456007,0.5551482020111358,0.0023050087456729625,0.8012044093323625,0.7895182720189071,0.14954453574152096,True,0.5564133930201095,0.5554236029963815,0.5564133930201095,0.0001,COMPLETE
26,0.7534889073998807,leakyrelu,64,0.3224501558862796,4,8.0,0.07275607660191755,353,2.0,108,0.5608398284208826,,,4,0.013091205020164608,2,huber,recon+kl,0.17405175257084995,False,0.0001,0.5213660688580671,0.5211104836896288,0.7258435649488842,0.7328348331470473,0.7764471408867588,0.775295287952943,leakyrelu,scaffold,64,0.3224501558862796,4,8.0,8.0,-8.0,0.07275607660191755,2,353,2.0,"[353, 197]","[42, 43, 44, 45]",108,0.5580736543909348,,,4,0.013091205020164608,2,sgd,huber,120,recon+kl,0.7534889073998807,0.0007288548422447437,0.5212792318432338,0.00466934281442887,0.7511453529178216,0.7258435649488842,0.17405175257084995,False,0.5213660688580671,0.5211104836896288,0.5213660688580671,0.0001,COMPLETE
27,0.8092105797021683,gelu,64,0.4534347520609747,7,8.0,0.13200350433198463,498,1.0,71,,,,2,0.010265679854258667,1,mse,recon,0.05605411079496635,True,0.0001,0.5441682613874352,0.5448380117689452,0.8116331069676596,0.8087413219435458,0.8229311061811189,0.810701911171701,gelu,scaffold,64,0.4534347520609747,7,8.0,8.0,-8.0,0.13200350433198463,5,498,1.0,[498],"[42, 43, 44, 45]",71,,,,2,0.010265679854258667,1,sgd,mse,120,recon,0.8092105797021683,0.0076326296806457665,0.5453143258141544,0.004267218914740243,0.8172821065743892,0.8116331069676596,0.05605411079496635,True,0.5441682613874352,0.5448380117689452,0.5441682613874352,0.0001,COMPLETE
28,0.8180076007378995,gelu,128,0.4949242236673655,1,8.0,0.027726117364836336,661,1.0,41,,,,2,0.010166372427119173,1,mse,recon,0.08056179770254493,True,0.0001,0.5336432172150812,0.5329862875182758,0.8219843218720422,0.8192610250949777,0.8289510688862922,0.8148287215796297,gelu,scaffold,128,0.4949242236673655,1,8.0,8.0,-8.0,0.027726117364836336,5,661,1.0,[661],"[42, 43, 44, 45]",41,,,,2,0.010166372427119173,1,sgd,mse,120,recon,0.8180076007378995,0.003533243028622555,0.5341380645970107,0.009243957935746297,0.8254676953791672,0.8219843218720422,0.08056179770254493,True,0.5336432172150812,0.5329862875182758,0.5336432172150812,0.0001,COMPLETE
29,0.7612214655530904,gelu,128,1.0223316664809805,1,6.0,0.0225740284209082,706,1.0,43,0.9987000897606555,,,2,0.007468855372537506,2,mse,recon,0.07388411636860232,False,0.0001,,,,,,,gelu,scaffold,128,1.0223316664809805,1,6.0,6.0,-6.0,0.0225740284209082,5,706,1.0,"[706, 705]","[42, 43, 44, 45]",43,0.9985835694050992,,,2,0.007468855372537506,2,sgd,mse,120,recon,,,,,,,0.07388411636860232,False,,,,0.0001,PRUNED
30,0.7830496176903926,relu,128,1.496347016535892,0,4.0,0.06922903272072423,653,1.0,31,0.7205335231615058,0.9910440393542805,,3,0.01971427993210108,3,mse,recon,0.29596925392706996,True,1e-05,0.5503744724249728,0.5451557063719209,0.7602189048266881,0.7658193565936764,0.8041343818034363,0.7994720074759003,relu,scaffold,128,1.496347016535892,0,4.0,4.0,-4.0,0.06922903272072423,3,653,1.0,"[653, 470, 465]","[42, 43, 44, 45]",31,0.7197549770290965,0.9893617021276596,,3,0.01971427993210108,3,sgd,mse,120,recon,0.7830496176903926,0.0005353480956884947,0.543394192629097,0.004464368983870231,0.7821766433150622,0.7602189048266881,0.29596925392706996,True,0.5503744724249728,0.5451557063719209,0.5503744724249728,1e-05,COMPLETE
31,0.8118758052987067,gelu,128,0.4232061394706976,2,8.0,0.029149295085289906,867,1.0,72,,,,2,0.010074431166178658,1,mse,recon,0.07300145749033678,True,0.0001,0.5434449731955193,0.5445633164123581,0.8142564179278602,0.8129220541414757,0.8249145530736244,0.8111641861467219,gelu,scaffold,128,0.4232061394706976,2,8.0,8.0,-8.0,0.029149295085289906,5,867,1.0,[867],"[42, 43, 44, 45]",72,,,,2,0.010074431166178658,1,sgd,mse,120,recon,0.8118758052987067,0.0017397494841942015,0.5439486256470614,0.007026976652879051,0.8195854855007423,0.8142564179278602,0.07300145749033678,True,0.5434449731955193,0.5445633164123581,0.5434449731955193,0.0001,COMPLETE
32,0.7470465912490757,gelu,128,0.5768472427661362,2,8.0,0.023709829150587527,967,1.0,61,,,,1,0.005609887412462042,1,mse,recon,0.1873496339499575,True,0.0001,,,,,,,gelu,scaffold,128,0.5768472427661362,2,8.0,8.0,-8.0,0.023709829150587527,10,967,1.0,[967],"[42, 43, 44, 45]",61,,,,1,0.005609887412462042,1,sgd,mse,120,recon,,,,,,,0.1873496339499575,True,,,,0.0001,PRUNED
