number,values_0,params_activation,params_batch_size,params_beta,params_beta_warmup_rounds,params_clip_abs,params_dropout,params_first_layer,params_grad_clip,params_latent_dim,params_layer_1_dropoff,params_layer_2_dropoff,params_layer_3_dropoff,params_local_epochs,params_lr,params_n_layers,params_prox_mu,params_recon_type,params_score_type,params_sgd_momentum,params_sgd_nesterov,params_weight_decay,user_attrs_NF-BoT-IoT-v3__test_auroc,user_attrs_NF-BoT-IoT-v3__val_auroc,user_attrs_NF-CICIDS2018-v3__test_auroc,user_attrs_NF-CICIDS2018-v3__val_auroc,user_attrs_NF-ToN-IoT-v3__test_auroc,user_attrs_NF-ToN-IoT-v3__val_auroc,user_attrs_activation,user_attrs_aggregation_method,user_attrs_batch_size,user_attrs_beta,user_attrs_beta_warmup_rounds,user_attrs_clip_abs,user_attrs_clip_max,user_attrs_clip_min,user_attrs_dropout,user_attrs_early_stop_patience,user_attrs_first_layer,user_attrs_grad_clip,user_attrs_hidden_dims,user_attrs_hpo_seeds,user_attrs_latent_dim,user_attrs_layer_1_dropoff,user_attrs_layer_2_dropoff,user_attrs_layer_3_dropoff,user_attrs_local_epochs,user_attrs_lr,user_attrs_n_layers,user_attrs_optimizer,user_attrs_prox_mu,user_attrs_recon_type,user_attrs_rounds,user_attrs_score_type,user_attrs_seed_seen_obj_mean,user_attrs_seed_seen_obj_std,user_attrs_seed_unseen_val_obj_mean,user_attrs_seed_unseen_val_obj_std,user_attrs_seen_test_mean,user_attrs_seen_test_min,user_attrs_sgd_momentum,user_attrs_sgd_nesterov,user_attrs_unseen__test_auroc,user_attrs_unseen__val_auroc,user_attrs_unseen_test_auroc,user_attrs_weight_decay,state
68,0.8685097672530911,gelu,256,0.1595940653360668,15,8.0,0.3978113192930922,456,2.0,100,,,,5,0.0023128458805148563,1,0.00014916316627211243,mse,recon,0.6406597878914316,False,1e-06,0.9109948611416884,0.9074300757280676,0.5763150754269994,0.5785788515329077,0.8359801370236771,0.8289707106480305,gelu,fedprox,256,0.1595940653360668,15,8.0,8.0,-8.0,0.3978113192930922,2,456,2.0,[456],"[42, 43, 44, 45]",100,,,,5,0.0023128458805148563,1,sgd,0.00014916316627211243,mse,120,recon,0.8685097672530911,0.006174710968039009,0.5787109657986493,0.0048780558578922165,0.8734874990826828,0.8359801370236771,0.6406597878914316,False,0.5763150754269994,0.5785788515329077,0.5763150754269994,1e-06,COMPLETE
69,0.7465787594483677,gelu,256,0.15995346736392593,15,8.0,0.3932552238087005,424,2.0,101,,,,4,0.0025463145293210363,1,0.0001447676319588287,huber,recon,0.661911565396768,False,1e-06,,,,,,,gelu,fedprox,256,0.15995346736392593,15,8.0,8.0,-8.0,0.3932552238087005,2,424,2.0,[424],"[42, 43, 44, 45]",101,,,,4,0.0025463145293210363,1,sgd,0.0001447676319588287,huber,120,recon,,,,,,,0.661911565396768,False,,,,1e-06,PRUNED
70,0.7623265388349789,gelu,256,0.15833955402849548,15,8.0,0.35381402252780775,500,2.0,95,,,,5,0.0020137248007113732,1,0.00025657662515769146,mse,recon+kl,0.7636643742443895,False,1e-06,,,,,,,gelu,fedprox,256,0.15833955402849548,15,8.0,8.0,-8.0,0.35381402252780775,2,500,2.0,[500],"[42, 43, 44, 45]",95,,,,5,0.0020137248007113732,1,sgd,0.00025657662515769146,mse,120,recon+kl,,,,,,,0.7636643742443895,False,,,,1e-06,PRUNED
71,0.864359296234201,gelu,256,0.1975470965025161,14,8.0,0.3798078372017933,436,2.0,99,,,,5,0.0016050117211737936,1,0.00010477185775667933,mse,recon,0.6099423758303454,False,1e-06,0.8977982221921154,0.8942722916325614,0.5836262633105086,0.5866813502110301,0.8384254037607185,0.8328170924665204,gelu,fedprox,256,0.1975470965025161,14,8.0,8.0,-8.0,0.3798078372017933,2,436,2.0,[436],"[42, 43, 44, 45]",99,,,,5,0.0016050117211737936,1,sgd,0.00010477185775667933,mse,120,recon,0.864359296234201,0.007993537345886202,0.5868452765688007,0.01259753962513785,0.8681118129764169,0.8384254037607185,0.6099423758303454,False,0.5836262633105086,0.5866813502110301,0.5836262633105086,1e-06,COMPLETE
72,0.8669523639500905,gelu,256,0.2082816448172827,14,8.0,0.3749671278149706,442,2.0,99,,,,5,0.001738343722765418,1,0.00010124050742537574,mse,recon,0.6012897339835164,False,1e-06,,,,,,,gelu,fedprox,256,0.2082816448172827,14,8.0,8.0,-8.0,0.3749671278149706,2,442,2.0,[442],"[42, 43, 44, 45]",99,,,,5,0.001738343722765418,1,sgd,0.00010124050742537574,mse,120,recon,,,,,,,0.6012897339835164,False,,,,1e-06,PRUNED
73,0.8701520150520001,gelu,256,0.17445406284675524,15,8.0,0.38471779081807145,526,2.0,106,,,,4,0.002827326993939074,1,0.00014461883177546725,mse,recon,0.650203590915429,False,1e-06,0.9114522025963371,0.9086308939985812,0.5830017066805159,0.5852924231005887,0.8379202018662467,0.8311152778483406,gelu,fedprox,256,0.17445406284675524,15,8.0,8.0,-8.0,0.38471779081807145,2,526,2.0,[526],"[42, 43, 44, 45]",106,,,,4,0.002827326993939074,1,sgd,0.00014461883177546725,mse,120,recon,0.8701520150520001,0.002772054579578811,0.5850258130723824,0.011557868379309428,0.8746862022312919,0.8379202018662467,0.650203590915429,False,0.5830017066805159,0.5852924231005887,0.5830017066805159,1e-06,COMPLETE
74,0.8688327761219026,gelu,256,0.17136704849210174,15,8.0,0.3878245093225688,361,2.0,110,,,,4,0.0029170991474443972,1,0.00015174844169855203,mse,recon,0.5609951867657962,False,1e-06,0.901893785010942,0.899078857648356,0.5861604110333979,0.588576198369151,0.8426274130148032,0.8380605161250261,gelu,fedprox,256,0.17136704849210174,15,8.0,8.0,-8.0,0.3878245093225688,2,361,2.0,[361],"[42, 43, 44, 45]",110,,,,4,0.0029170991474443972,1,sgd,0.00015174844169855203,mse,120,recon,0.8688327761219026,0.006793787639751075,0.5888690489631023,0.012431186641429314,0.8722605990128726,0.8426274130148032,0.5609951867657962,False,0.5861604110333979,0.588576198369151,0.5861604110333979,1e-06,COMPLETE
75,0.8620499720923867,gelu,256,0.18046567040317726,15,8.0,0.39777715314070006,355,2.0,106,,,,4,0.0030507148665471773,1,0.00013537044044104518,mse,recon,0.5451018480860964,False,1e-06,0.893376207330635,0.8902582348040516,0.5857258849053799,0.5880040805329285,0.8392155855494777,0.8337968137573126,gelu,fedprox,256,0.18046567040317726,15,8.0,8.0,-8.0,0.39777715314070006,2,355,2.0,[355],"[42, 43, 44, 45]",106,,,,4,0.0030507148665471773,1,sgd,0.00013537044044104518,mse,120,recon,0.8620499720923867,0.005062504601845172,0.5884166527893031,0.014447790455441326,0.8662958964400564,0.8392155855494777,0.5451018480860964,False,0.5857258849053799,0.5880040805329285,0.5857258849053799,1e-06,COMPLETE
76,0.8671388851255362,gelu,256,0.19792186788780916,14,8.0,0.38358143880796947,393,2.0,115,,,,4,0.0022889359133966268,1,0.00016478979796585389,mse,recon,0.6471782112442462,False,1e-06,0.9013737460978735,0.8993744278527627,0.5793025660421384,0.5821953013128456,0.8417105003189442,0.8356145719844724,gelu,fedprox,256,0.19792186788780916,14,8.0,8.0,-8.0,0.38358143880796947,2,393,2.0,[393],"[42, 43, 44, 45]",115,,,,4,0.0022889359133966268,1,sgd,0.00016478979796585389,mse,120,recon,0.8671388851255362,0.005054911445627856,0.5819233108661168,0.008606498468158572,0.8715421232084088,0.8417105003189442,0.6471782112442462,False,0.5793025660421384,0.5821953013128456,0.5793025660421384,1e-06,COMPLETE
77,0.8698628469576115,gelu,256,0.23584587949531777,14,8.0,0.36193222828499794,400,2.0,112,,,,4,0.0022460334726427805,1,0.0001454610063985514,mse,recon,0.6278960659905559,False,1e-06,,,,,,,gelu,fedprox,256,0.23584587949531777,14,8.0,8.0,-8.0,0.36193222828499794,2,400,2.0,[400],"[42, 43, 44, 45]",112,,,,4,0.0022460334726427805,1,sgd,0.0001454610063985514,mse,120,recon,,,,,,,0.6278960659905559,False,,,,1e-06,PRUNED
78,0.8733631987723003,gelu,256,0.19644733101689643,14,8.0,0.33965619076508813,304,2.0,117,,,,3,0.004456121871806656,1,0.00017234038402408293,mse,recon,0.577039785573125,False,1e-10,0.9158967128994565,0.9134136891489366,0.5799554419022995,0.5832018364926681,0.8378867080259145,0.8305527595019955,gelu,fedprox,256,0.19644733101689643,14,8.0,8.0,-8.0,0.33965619076508813,3,304,2.0,[304],"[42, 43, 44, 45]",117,,,,3,0.004456121871806656,1,sgd,0.00017234038402408293,mse,120,recon,0.8733631987723003,0.006966199748660561,0.5822321557096648,0.005837329488373833,0.8768917104626854,0.8378867080259145,0.577039785573125,False,0.5799554419022995,0.5832018364926681,0.5799554419022995,1e-10,COMPLETE
79,0.7335858425488435,gelu,256,0.174737659163079,14,8.0,0.3440865470358637,321,2.0,120,0.8066510975407573,0.7100744855019105,0.6210612077988861,3,0.004419647608756169,4,0.00016987129450735236,mse,recon,0.5756295509911626,False,1e-10,,,,,,,gelu,fedprox,256,0.174737659163079,14,8.0,8.0,-8.0,0.3440865470358637,3,321,2.0,"[321, 258, 183, 113]","[42, 43, 44, 45]",120,0.8037383177570093,0.7093023255813954,0.6174863387978142,3,0.004419647608756169,4,sgd,0.00016987129450735236,mse,120,recon,,,,,,,0.5756295509911626,False,,,,1e-10,PRUNED
